movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
179,2.747641509,1272,2.760950382,Mad Love (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
180,3.569651486,9727,3.569563011,Mallrats (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
181,1.986004665,3001,1.997244391,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3.080779944,718,3.094148371,Moonlight and Valentino (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
183,3.35703125,640,3.362794252,Mute Witness (1994),Comedy|Horror|Thriller,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
184,3.108882521,349,3.133880848,Nadja (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,3.118941909,26803,3.119279396,"Net, The (1995)",Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,2.869899717,13063,2.871010301,Nine Months (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
187,3.451367781,987,3.453091967,Party Girl (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3.330809014,2707,3.332418393,"Prophecy, The (1995)",Fantasy|Horror|Mystery,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
189,3.00728863,343,3.038821355,Reckless (1995),Comedy|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3.582608696,1035,3.581522985,Safe (1995),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2.688841202,1864,2.698658428,"Scarlet Letter, The (1995)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
192,3.023255814,86,3.126572173,The Show (1995),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,2.249972026,8937,2.253116396,Showgirls (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,3.839650601,6411,3.838593159,Smoke (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
195,3.090667454,3386,3.093506395,Something to Talk About (1995),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
196,2.82689929,15361,2.827905467,Species (1995),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,3.075221239,113,3.149405886,"Stars Fell on Henrietta, The (1995)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,3.418086501,9919,3.418335157,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
199,3.772781065,1690,3.769666936,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
200,2.841292135,356,2.881401573,"Tie That Binds, The (1995)",Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3.032299742,387,3.059094853,Three Wishes (1995),Drama|Fantasy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,3.061844864,477,3.082504599,Total Eclipse (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
203,3.159083361,6022,3.160435108,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2.930745241,9299,2.93216069,Under Siege 2: Dark Territory (1995),Action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3.505434783,1380,3.505827243,Unstrung Heroes (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
206,3.474504249,1059,3.475642733,Unzipped (1995),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,3.369225656,6018,3.36981288,"Walk in the Clouds, A (1995)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
208,2.864803577,31310,2.865270962,Waterworld (1995),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209,2.821979434,778,2.841462243,White Man's Burden (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210,2.883466135,502,2.910629379,Wild Bill (1995),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,3.585526316,608,3.583602849,"Browning Version, The (1994)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,2.559128631,482,2.60152737,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
213,4.02426944,2019,4.018946494,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,4.037254902,1020,4.026554505,Before the Rain (Pred dozhdot) (1994),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
215,3.903611957,7226,3.902479276,Before Sunrise (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
216,3.24725687,10663,3.247839943,Billy Madison (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2.735541045,1072,2.751526321,"Babysitter, The (1995)",Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,3.284247348,4431,3.285463686,Boys on the Side (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
219,3.608069164,694,3.605684071,"Cure, The (1995)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,2.415064103,312,2.488532319,Castle Freak (1995),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,3.530502298,6311,3.530502099,Circle of Friends (1995),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
223,3.850945017,26772,3.850681861,Clerks (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3.435824488,9139,3.436051719,Don Juan DeMarco (1995),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
225,3.286889518,13432,3.28728778,Disclosure (1994),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,2.6875,48,2.952425638,Dream Man (1995),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3.068233354,4851,3.070320089,Drop Zone (1994),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2.680698152,487,2.717425923,Destiny Turns on the Radio (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3.561493124,2545,3.561227033,Death and the Maiden (1994),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,3.578686651,7873,3.578552222,Dolores Claiborne (1995),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,2.956005605,37823,2.956339537,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
232,4.022713368,6538,4.021062469,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
233,3.524952015,3647,3.524984954,Exotica (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,2.674532502,3369,2.68008546,Exit to Eden (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,3.658249253,17741,3.658090964,Ed Wood (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
236,3.306322808,13649,3.306683476,French Kiss (1995),Action|Comedy|Romance,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
237,3.218412886,6767,3.219424038,Forget Paris (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
238,3.165340909,880,3.174245892,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,3.09653712,4014,3.098902328,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
240,2.901384083,867,2.9169514,Hideaway (1995),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3.020100503,597,3.038238764,Fluke (1995),Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,3.394366197,1136,3.396951463,Farinelli: il castrato (1994),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
243,2.507261411,482,2.551924196,Gordy (1995),Children|Comedy|Fantasy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2.357142857,308,2.435363014,Gumby: The Movie (1995),Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245,2.963099631,271,3.005698958,The Glass Shield (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
246,4.004788855,11485,4.003881967,Hoop Dreams (1994),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,3.816095398,8344,3.815344226,Heavenly Creatures (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
248,3.012714461,3264,3.016180704,Houseguest (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,3.668769113,5232,3.668189911,Immortal Beloved (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,3.047169811,1060,3.056996113,Heavyweights (Heavy Weights) (1995),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3.03817734,406,3.063480829,"Hunted, The (1995)",Action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,3.209212441,10996,3.209853857,I.Q. (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
253,3.505223308,31302,3.505241023,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254,2.886503067,652,2.907521951,Jefferson in Paris (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,2.277284827,1127,2.301279195,"Jerky Boys, The (1995)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2.682011935,11730,2.683600221,Junior (1994),Comedy|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3.409351621,4010,3.41001235,Just Cause (1995),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,2.634499727,1829,2.645148457,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
259,3.066985646,2090,3.07181335,Kiss of Death (1995),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
260,4.120454684,81815,4.120296074,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
261,3.596077293,12058,3.595957764,Little Women (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,3.760298507,5025,3.759296571,"Little Princess, A (1995)",Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,3.732360097,411,3.722101142,Ladybird Ladybird (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,3.328571429,175,3.351115709,"Enfer, L' (1994)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,3.915968379,12650,3.915299068,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
266,3.501817181,18160,3.50185182,Legends of the Fall (1994),Drama|Romance|War|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
267,2.909406155,4614,2.912353278,Major Payne (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3.304491413,757,3.31087265,Little Odessa (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
269,3.477272727,616,3.479106261,My Crazy Life (Mi vida loca) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,3.17985348,1365,3.185414416,Love Affair (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
271,3.329528158,1314,3.332836673,Losing Isaiah (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,3.73697049,8404,3.73643126,"Madness of King George, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
273,3.122495229,8384,3.123562907,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274,2.840838509,1288,2.852419691,Man of the House (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2.729754601,1630,2.740417551,Mixed Nuts (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2.981794425,5740,2.983889239,Milk Money (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
277,3.389657619,11274,3.389931816,Miracle on 34th Street (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,3.022476675,1179,3.031781677,Miami Rhapsody (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3.688413361,958,3.684867137,My Family (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,3.715489792,5339,3.714730422,Murder in the First (1995),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,3.659406182,4109,3.658719389,Nobody's Fool (1994),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
282,3.392917505,12425,3.393160584,Nell (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,3.092369478,249,3.127932822,New Jersey Drive (1995),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
284,2.8,40,3.059190237,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,2.369318182,88,2.601543588,Beyond Bedlam (1993),Drama|Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
286,2.013157895,114,2.258601431,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,3.244011976,334,3.261712906,Nina Takes a Lover (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
288,3.253454738,26413,3.253685258,Natural Born Killers (1994),Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,3.358721273,3394,3.359827223,Only You (1994),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
290,3.986750349,4302,3.984428722,Once Were Warriors (1994),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
291,2.301398601,715,2.33808656,Poison Ivy II (1996),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,3.420116608,28986,3.420200282,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,4.08759314,36504,4.087257564,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
294,3.172055427,866,3.180934453,"Perez Family, The (1995)",Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
295,2.803757829,479,2.835668253,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
296,4.173971387,92406,4.173818213,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
297,3.108058608,273,3.139558626,Panther (1995),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,3.513565891,258,3.514892124,Pushing Hands (Tui shou) (1992),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,3.724817518,2740,3.723269296,Priest (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,3.660728207,21807,3.660596903,Quiz Show (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301,3.511316872,486,3.512145265,Picture Bride (Bijo photo) (1994),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
302,3.73828125,1664,3.735569273,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
303,3.041682503,7893,3.043041035,"Quick and the Dead, The (1995)",Action|Thriller|Western,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,3.184666667,750,3.194520459,Roommates (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
305,2.703332392,3541,2.70843946,Ready to Wear (Pret-A-Porter) (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,4.057024793,8470,4.055660598,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,3.971726564,7958,3.970509999,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,3.896863591,6026,3.89553072,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
309,3.639957265,468,3.635040397,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,2.782771536,267,2.839687871,Rent-a-Kid (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2.738372093,86,2.899720321,Relative Fear (1994),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,2.60866373,1362,2.623316326,Stuart Saves His Family (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3.069680489,1471,3.076470057,"Swan Princess, The (1994)",Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,3.850254984,4314,3.848632333,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
315,2.899848073,12506,2.900955443,"Specialist, The (1994)",Action|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,3.370404909,36996,3.370500021,Stargate (1994),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
317,3.131603879,17944,3.132092274,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
318,4.424188002,97999,4.423987409,"Shawshank Redemption, The (1994)",Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
319,3.751434501,8191,3.750842542,Shallow Grave (1994),Comedy|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
320,3.25,334,3.267330884,Suture (1993),Film-Noir|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,3.762720665,963,3.757532786,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,3.678912214,3144,3.677880542,Swimming with Sharks (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
324,3.693647541,488,3.686607441,"Sum of Us, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
325,2.649362477,1098,2.66666946,National Lampoon's Senior Trip (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,4.084002677,1494,4.075969522,To Live (Huozhe) (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,2.808528231,8466,2.810399363,Tank Girl (1995),Action|Comedy|Sci-Fi,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,3.1632263,2616,3.166288777,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
329,3.343942368,30053,3.344078796,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
330,2.809701493,1608,2.819429322,Tales from the Hood (1995),Action|Crime|Horror,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
331,3.287435456,581,3.296301484,Tom & Viv (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,2.775219298,2280,2.782436922,Village of the Damned (1995),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333,3.355394414,13032,3.355689428,Tommy Boy (1995),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,3.816746126,1678,3.813041056,Vanya on 42nd Street (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,3.265133172,413,3.278551252,Underneath (1995),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,2.857827476,313,2.901999387,"Walking Dead, The (1995)",Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
337,3.749274181,19633,3.749029244,What's Eating Gilbert Grape (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,2.990050761,4925,2.992453971,Virtuosity (1995),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,3.507974113,25959,3.507993141,While You Were Sleeping (1995),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
340,3.372864652,1522,3.375109971,"War, The (1994)",Adventure|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
341,3.58716707,413,3.584298379,Double Happiness (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,3.482724105,13487,3.482801821,Muriel's Wedding (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2.666172107,1011,2.684578698,"Baby-Sitters Club, The (1995)",Children,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2.989431679,45608,2.989692522,Ace Ventura: Pet Detective (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,3.624713862,11795,3.62453836,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
346,3.425751073,1165,3.427691487,Backbeat (1993),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
347,3.437032777,1739,3.43819977,Bitter Moon (1992),Drama|Film-Noir|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
348,3.681303282,8563,3.680916691,Bullets Over Broadway (1994),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,3.667597765,34547,3.66751048,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
350,3.465123821,16960,3.465208444,"Client, The (1994)",Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
351,3.304437035,3899,3.305705125,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
352,3.263948498,1398,3.26807732,Crooklyn (1994),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
353,3.513984854,18091,3.514004847,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,3.149803922,1275,3.156260443,Cobb (1994),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,2.415096741,11784,2.417175148,"Flintstones, The (1994)",Children|Comedy|Fantasy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
